SPEAKER,SENTENCE,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스,
고객,배달음식을 시켜도 되나요?,H,관광여가오락,당구장,1,3,외부 음식 반입 여부,,Q,,배달음식을 시켜도 되나요?,,,,배달음식,,,
점원,이 책자 안에서만 시키실 수 있습니다,H,관광여가오락,당구장,0,4,외부 음식 반입 여부,,A,,,,,이 책자 안에서만 시키실 수 있습니다,책자 안,,,
고객,화장실은 어디 있나요?,H,관광여가오락,당구장,1,5,화장실 문의,,Q,,화장실은 어디 있나요?,,,,화장실,,,
점원,밖으로 나가서 한층 내려가시면 됩니다,H,관광여가오락,당구장,0,6,화장실 문의,,A,,,,,밖으로 나가서 한층 내려가시면 됩니다,"밖, 한층",,"밖/위치, 한층/개수",
고객,한 시간에 얼마인가요?,H,관광여가오락,당구장,1,7,요금 문의,,Q,,한 시간에 얼마인가요?,,,,한 시간,,한 시간/이용시간,
점원,시간당 오만 원입니다,H,관광여가오락,당구장,0,8,요금 문의,,A,,,,,시간당 오만 원입니다,시간당 오만 원,,시간당 오만 원/이용금액,
고객,음료는 어디 있나요?,H,관광여가오락,당구장,1,9,음료 요청,,Q,,음료는 어디 있나요?,,,,음료,,음료/음료종류,
점원,음료는 따로 주문하셔야 합니다,H,관광여가오락,당구장,0,10,음료 요청,,A,,,,,음료는 따로 주문하셔야 합니다,"음료, 주문",,음료/음료종류,
고객,1시간에 얼마에요?,H,관광여가오락,당구장,1,1,요금 문의,,Q,,1시간에 얼마에요?,,,,1시간,,1시간/이용시간,
점원,6000원입니다,H,관광여가오락,당구장,0,2,요금 문의,,A,,,,,6000원입니다,6000원,,6000원/가격,
고객,4구치려고 하는데 자리 있나요?,H,관광여가오락,당구장,1,3,3구4구 테이블 문의,,Q,,4구치려고 하는데 자리 있나요?,,,,4구 자리,,4구 자리/당구대자리,
점원,4구 자리는 없네요,H,관광여가오락,당구장,0,4,3구4구 테이블 문의,,A,,,,,4구 자리는 없네요,4구 자리,,4구 자리/당구대자리,
고객,포켓볼 자리는 있죠?,H,관광여가오락,당구장,1,5,포켓볼 테이블 문의,,Q,,포켓볼 자리는 있죠?,,,,포켓볼 자리,,포켓볼 자리/당구대자리,
점원,네,H,관광여가오락,당구장,0,6,포켓볼 테이블 문의,,A,,,,,네,,,,
고객,포켓볼 치다가 4구로 변경 가능할까요?,H,관광여가오락,당구장,1,7,자리 이동 문의,,Q,,포켓볼 치다가 4구로 변경 가능할까요?,,,,"포켓볼, 4구, 변경",,"포켓볼/당구종류, 4구/당구종류",
점원,네 가능합니다,H,관광여가오락,당구장,0,8,자리 이동 문의,,A,,,,,네 가능합니다,,,,
고객,마실 거는 뭐 뭐 있나요?,H,관광여가오락,당구장,1,9,음료 요청,,Q,,마실 거는 뭐 뭐 있나요?,,,,,,,
점원,커피랑 차 있습니다,H,관광여가오락,당구장,0,10,음료 요청,,A,,,,,커피랑 차 있습니다,"커피, 차",,"커피/음료종류, 차/음료종류",
고객,거기 당구장인가요?,H,관광여가오락,당구장,1,1,기타 문의,,Q,,거기 당구장인가요?,,,,당구장,,,
점원,네 맞습니다,H,관광여가오락,당구장,0,2,기타 문의,,A,,,,,네 맞습니다,,,,
고객,금주 목요일 저녁 8시에 예약 가능할까요?,H,관광여가오락,당구장,1,3,예약 가능 문의,,Q,,금주 목요일 저녁 8시에 예약 가능할까요?,,,,"금주, 목요일, 저녁8시, 예약",금주/이번 주,목요일 저녁8시/예약시간,
점원,네 가능해요,H,관광여가오락,당구장,0,4,예약 가능 문의,,A,,,,,네 가능해요,,,,
고객,4구 테이블로 한 개 예약하고 싶어요,H,관광여가오락,당구장,1,5,예약 문의,,Q,,4구 테이블로 한 개 예약하고 싶어요,,,,"4구 테이블, 한 개, 예약",,"4구 테이블/당구대자리, 한 개/개수",
점원,네 진행해드리겠습니다,H,관광여가오락,당구장,0,6,예약 문의,,A,,,,,네 진행해드리겠습니다,진행,,,
고객,인원은 기본 4인으로 하고 나중에 변경해도 되나요?,H,관광여가오락,당구장,1,7,예약 문의,,Q,,인원은 기본 4인으로 하고 나중에 변경해도 되나요?,,,,"인원, 4인, 변경",,4인/인원수,
점원,네,H,관광여가오락,당구장,0,8,예약 문의,,A,,,,,네,,,,
고객,영업 종료 시간을 알려주세요,H,관광여가오락,당구장,1,9,영업 시간 문의,,Q,,영업 종료시간을 알려주세요,,,,영업 종료시간,,영업 종료시간/영업마감시간,
점원,새벽 1시입니다,H,관광여가오락,당구장,0,10,영업 시간 문의,,A,,,,,새벽 1시입니다,새벽 1시,,새벽 1시/영업마감시간,
고객,포켓 다이 있나요?,H,관광여가오락,당구장,1,1,포켓볼 테이블 문의,,Q,,포켓 다이 있나요?,,,,포켓 다이,,포켓 다이/당구대자리,
점원,네 현재 하나 비어있습니다,H,관광여가오락,당구장,0,2,포켓볼 테이블 문의,,A,,,,,네 현재 하나 비어있습니다,"현재, 하나",,하나/개수,
고객,네 3명이요,H,관광여가오락,당구장,1,3,포켓볼 테이블 문의,,Q,,네 3명이요,,,,3명,,3명/인원수,
점원,8번 다이로 가시면 됩니다,H,관광여가오락,당구장,0,4,포켓볼 테이블 문의,,A,,,,,8번 다이로 가시면 됩니다,8번 다이,,8번 다이/당구대자리,
고객,장갑은 어딨나요?,H,관광여가오락,당구장,1,5,장갑 요청,,Q,,장갑은 어딨나요?,,,,장갑,,,
점원,서랍 보시면 있을 거예요,H,관광여가오락,당구장,0,6,장갑 요청,,A,,,,,서랍 보시면 있을 거예요,서랍,,,
고객,음료 주시나요?,H,관광여가오락,당구장,1,7,음료 요청,,Q,,음료 주시나요?,,,,음료,,음료/음료종류,
점원,뭐로 드시겠어요?,H,관광여가오락,당구장,0,8,음료 요청,음료주문,Q,,,뭐로 드시겠어요?,,,,,,
고객,녹차 3잔요,H,관광여가오락,당구장,1,9,음료 요청,음료주문,A,,,,녹차 3잔요,,"녹차, 3잔",,"녹차/음료종류, 3잔/개수",
점원,네 가져다드릴게요,H,관광여가오락,당구장,0,10,음료 요청,,A,7,,,,네 가져다드릴게요,,,,
고객,요금은 시간당 요금인가요?,H,관광여가오락,당구장,1,1,요금 문의,,Q,,요금은 시간당 요금인가요?,,,,"요금, 시간당 요금",,시간당 요금/이용요금,
점원,한 명당 한 시간에 5000원입니다,H,관광여가오락,당구장,0,2,요금 문의,,A,,,,,한 명당 한 시간에 5000원입니다,"한 명, 한 시간에 5000원",,"한 명/인원수, 한 시간에 5000원/이용요금",
고객,배달음식을 시켜 먹어도 가능한가요?,H,관광여가오락,당구장,1,3,외부 음식 반입 여부,,Q,,배달음식을 시켜 먹어도 가능한가요?,,,,배달음식,,,
점원,가능하지만 국물 있는 음식은 불가능합니다,H,관광여가오락,당구장,0,4,외부 음식 반입 여부,,A,,,,,가능하지만 국물 있는 음식은 불가능합니다,국물 있는 음식,,,
고객,4명이서 2시간씩 칠게요,H,관광여가오락,당구장,1,5,결제 요청,,Q,,4명이서 2시간씩 칠게요,,,,"4명, 2시간",,"4명/인원수, 2시간/이용시간",
점원,결제는 선불입니다,H,관광여가오락,당구장,0,6,결제 요청,,A,,,,,결제는 선불입니다,"결제, 선불",,선불/결제방법,
고객,카드로 결제되나요?,H,관광여가오락,당구장,1,7,결제수단 문의,,Q,,카드로 결제되나요?,,,,"카드, 결제",,카드/결제수단,
점원,가능하지만 현금은 10% 할인됩니다,H,관광여가오락,당구장,0,8,결제수단 문의,,A,,,,,가능하지만 현금은 10% 할인됩니다,"현금, 10%",,10%/할인률,
고객,그러면 현금으로 결제하겠습니다,H,관광여가오락,당구장,1,9,결제 요청,,Q,,그러면 현금으로 결제하겠습니다,,,,"현금, 결제",,현금/결제수단,
점원,네 40000원입니다,H,관광여가오락,당구장,0,10,결제 요청,,A,,,,,네 40000원입니다,40000원,,40000원/가격,
고객,포켓볼 다이 있나요?,H,관광여가오락,당구장,1,1,포켓볼 테이블 문의,,Q,,포켓볼 다이 있나요?,,,,포켓볼 다이,포켓볼 다이/포켓볼 당구대,,
점원,네 있습니다,H,관광여가오락,당구장,0,2,포켓볼 테이블 문의,,A,,,,,네 있습니다,,,,
고객,한 게임당 얼마죠?,H,관광여가오락,당구장,1,3,요금 문의,,Q,,한 게임당 얼마죠?,,,,한 게임,,한 게임/횟수,
점원,5000원이요,H,관광여가오락,당구장,0,4,요금 문의,,A,,,,,5000원 이요,5000원,,5000원/가격,
고객,네  여기서 쳐도 되죠?,H,관광여가오락,당구장,1,5,자리 문의,,Q,,네  여기서 쳐도 되죠?,,,,,,,
점원,네 거기에서 치면 됩니다,H,관광여가오락,당구장,0,6,자리 문의,,A,,,,,네 거기에서 치면 됩니다,,,,
고객,혹시 콜라나 음료 주실 수 있나요?,H,관광여가오락,당구장,1,7,음료 요청,,Q,,혹시 콜라나 음료 주실 수 있나요?,,,,"콜라, 음료",,"콜라/음료종류, 음료/음료종류",
점원,네 여기 무한 리필로 드시면 됩니다,H,관광여가오락,당구장,0,8,음료 요청,,A,,,,,네 여기 무한리필로 드시면 됩니다,무한 리필,,,
고객,여기 콜라 다 떨어졌는데 리필 가능할까요?,H,관광여가오락,당구장,1,9,음료 요청,,Q,,여기 콜라 다 떨어졌는데 리필 가능할까요?,,,,"콜라, 리필",,콜라/음료종류,
점원,아 지금 슈퍼에 가서 사 올게요,H,관광여가오락,당구장,0,10,음료 요청,,A,,,,,아 지금 슈퍼에 가서 사 올게요,슈퍼,,,
고객,4구 자리 주세요,H,관광여가오락,당구장,1,1,3구4구 테이블 문의,,Q,,4구 자리 주세요,,,,4구 자리,,4구 자리/당구대 자리,
점원,만석이라 20분 정도 기다리셔야 해요,H,관광여가오락,당구장,0,2,대기 시간 문의,,A,,,,,만석이라 20분 정도 기다리셔야 해요,"만석, 20분",,20분/대기시간,
고객,네 기다릴게요,H,관광여가오락,당구장,1,3,대기 문의,,Q,,네 기다릴게요,,,,,,,
점원,음료수 드시면서 기다리세요,H,관광여가오락,당구장,0,4,음료 요청,,A,,,,,음료수 드시면서 기다리세요,음료수,,음료수/음료종류,
고객,네 감사합니다,H,관광여가오락,당구장,1,5,음료 요청,음료 주문,A,,,,네 감사합니다,,,,,
점원,당구 몇 치시나요,H,관광여가오락,당구장,0,6,기타 문의,실력,Q,,,당구 몇 치시나요,,,당구,,,
고객,150 칩니다,H,관광여가오락,당구장,1,7,기타 문의,실력,A,,,,150 칩니다,,150,,150/당구실력,
점원,300이하는 마세 금지입니다,H,관광여가오락,당구장,0,8,기타 문의,,A,,,,,300이하는 마세 금지입니다,"300이하, 마세",마세/세워서 치는 샷,300이하/당구실력,
고객,알고 있습니다,H,관광여가오락,당구장,1,9,대기 문의,,A,,,,알고 있습니다,,,,,
점원,자리가 생겼네요,H,관광여가오락,당구장,0,10,대기 문의,,A,,,,,자리가 생겼네요,자리,,자리/당구대자리,
고객,시간당 얼마인가요?,H,관광여가오락,당구장,1,1,요금 문의,,Q,,시간당 얼마인가요?,,,,시간당,시간당/시간 단위,,
점원,만 원입니다,H,관광여가오락,당구장,0,2,요금 문의,,A,,,,,만 원입니다,만 원,,만 원/가격,
고객,포켓볼 자리도 있나요?,H,관광여가오락,당구장,1,3,포켓볼 테이블 문의,,Q,,포켓볼 자리도 있나요?,,,,포켓볼 자리,,포켓볼 자리/당구대자리,
점원,현재는 없습니다,H,관광여가오락,당구장,0,4,포켓볼 테이블 문의,,A,,,,,현재는 없습니다,현재,,,
고객,그럼 4구 치다가 자리 나면 옮겨 줄 수 있나요?,H,관광여가오락,당구장,1,5,자리 이동 문의,,Q,,그럼 4구 치다가 자리 나면 옮겨 줄 수 있나요?,,,,4구 자리 ,,4구 자리/당구대자리,
점원,네 그렇게 해드릴게요,H,관광여가오락,당구장,0,6,자리 이동 문의,,A,,,,,네 그렇게 해드릴게요,,,,
고객,짜장면하고 탕수육 좀 시켜주세요,H,관광여가오락,당구장,1,7,외부 음식 반입 여부,,Q,,짜장면하고 탕수육 좀 시켜주세요,,,,"짜장면, 탕수육",,"짜장면/중국집메뉴, 탕수육/중국집메뉴",
점원,네 다른 거 필요한 건 없으신가요?,H,관광여가오락,당구장,0,8,공통,공통,Q,,,네 다른 거 필요한 건 없으신가요?,,,,,,
고객,콜라 좀 갖다 주세요,H,관광여가오락,당구장,1,9,음료 요청,,Q,,콜라 좀 갖다 주세요,,,,콜라,,콜라/음료종류,
점원,네 알겠습니다,H,관광여가오락,당구장,0,10,음료 요청,,A,,,,,네 알겠습니다,,,,
고객,여기 시간당 얼마예요?,H,관광여가오락,당구장,1,1,요금 문의,,Q,,여기 시간당 얼마예요?,,,,시간당,시간당/시간 단위,,
점원,1시간에  10000원입니다,H,관광여가오락,당구장,0,2,요금 문의,,A,,,,,1시간에  10000원입니다,1시간에 10000원,,1시간에 10000원/이용요금,
고객,그럼 4구 주세요,H,관광여가오락,당구장,1,3,3구4구 테이블 문의,,Q,,그럼 4구 주세요,,,,4구,,4구/당구종류,
점원,예 알겠습니다,H,관광여가오락,당구장,0,4,3구4구 테이블 문의,,A,,,,,예 알겠습니다,,,,
고객,음료수는 서비스인가요?,H,관광여가오락,당구장,1,5,음료 요청,,Q,,음료수는 서비스인가요?,,,,"음료수, 서비스",,음료수/음료종류,
점원,네 원하시는 만큼 드셔도 됩니다,H,관광여가오락,당구장,0,6,음료 요청,,A,,,,,네 원하시는 만큼 드셔도 됩니다,,,,
고객,사장님 여기 3구로 바꿀 수 있나요?,H,관광여가오락,당구장,1,7,공 요청,,Q,,사장님 여기 3구로 바꿀 수 있나요?,,,,"사장님, 3구",,3구/당구종류,
점원,예 바꿔드릴게요,H,관광여가오락,당구장,0,8,공 요청,,A,,,,,예 바꿔드릴게요,,,,
고객,얼마인가요?,H,관광여가오락,당구장,1,9,요금 문의,,Q,,얼마인가요?,,,,,,,
점원,총 2시간  20000원입니다,H,관광여가오락,당구장,0,10,요금 문의,,A,,,,,총 2시간  20000원입니다,"2시간, 20000원",,"2시간/이용시간, 20000원/이용요금",
고객,4명 자리 좀 주세요,H,관광여가오락,당구장,1,1,자리 문의,,Q,,4명 자리 좀 주세요,,,,4명 자리,,4명 자리/당구대자리,
점원,네 지금 나가신 곳 정리해서 알려드릴게요,H,관광여가오락,당구장,0,2,자리 문의,,A,,,,,네 지금 나가신 곳 정리해서 알려드릴게요,"나가신 곳, 정리",나가신 곳/빈 자리,빈 자리/당구대자리,
고객,시작하기 전에 자장면 배달되죠?,H,관광여가오락,당구장,1,3,외부 음식 반입 여부,,Q,,시작하기 전에 자장면 배달되죠?,,,,"자장면, 배달",,자장면/중국집메뉴,
점원,네 어떻게 주문해드릴까요?,H,관광여가오락,당구장,0,4,외부 음식 반입 여부,메뉴,Q,,,네 어떻게 주문해드릴까요?,,,주문,,,
고객,탕수육 세트에 자장면 추가로 주문해주세요,H,관광여가오락,당구장,1,5,외부 음식 반입 여부,메뉴,A,,,,탕수육 세트에 자장면 추가로 주문해주세요,,"탕수육 세트, 자장면, 추가, 주문",,"탕수육 세트/중국집메뉴, 자장면/중국집메뉴",
점원,네 더 필요한 건 없으세요?,H,관광여가오락,당구장,0,6,공통,공통,Q,,,네 더 필요한 건 없으세요?,,,,,,
고객,흡연 가능한가요?,H,관광여가오락,당구장,1,7,흡연 가능 문의,,Q,,흡연 가능한가요?,,,,흡연,,,
점원,저희가 흡연실이 따로 마련되어 있으니까 거기 이용해주세요,H,관광여가오락,당구장,0,8,흡연 가능 문의,,A,,,,,저희가 흡연실이 따로 마련되어 있으니까 거기 이용해주세요,"흡연실, 이용",,,
고객,네 그럼 먼저 음료수 좀 주세요,H,관광여가오락,당구장,1,9,음료 요청,,Q,,네 그럼 먼저 음료수 좀 주세요,,,,음료수,,음료수/음료종류,
점원,네 잠시만 기다리세요,H,관광여가오락,당구장,0,10,음료 요청,,A,,,,,네 잠시만 기다리세요,,,,
고객,시간당 얼마인가요?,H,관광여가오락,당구장,1,1,요금 문의,,Q,,시간당 얼마인가요?,,,,시간당,시간당/시간 단위,,
점원,1시간당 5000원입니다,H,관광여가오락,당구장,0,2,요금 문의,,A,,,,,1시간당 5000원입니다,1시간당 5000원,,1시간당 5000원/이용요금,
고객,음료는 따로 주문 가능한가요?,H,관광여가오락,당구장,1,3,음식 주문,,Q,,음료는 따로 주문 가능한가요?,,,,"음료, 주문",,음료/음료종류,
점원,네 가능합니다,H,관광여가오락,당구장,0,4,음식 주문,,A,,,,,네 가능합니다,,,,
