"SPEAKER","SENTENCE","DOMAINID","DOMAIN","CATEGORY","SPEAKERID","SENTENCEID","MAIN","SUB","QA","QACNCT","MQ","SQ","UA","SA","개체명","용어사전","지식베이스",""
"점원","1인 만 원이에요","G","숙박","펜션캠핑장","0","6","부대시설이용요금문의","","A","","","","","1인 만 원이에요","1만 원","","1만 원/금액",""
"고객","일회용 세면도구가 있나요?","G","숙박","펜션캠핑장","1","7","편의용품구비여부문의","","Q","","일회용 세면도구가 있나요?","","","","","","",""
"점원","세면도구는 직접 가져오셔야 해요","G","숙박","펜션캠핑장","0","8","편의용품구비여부문의","","A","","","","","세면도구는 직접 가져오셔야 해요","","","",""
"고객","수영장 이용 가능한가요?","G","숙박","펜션캠핑장","1","9","편의시설문의","","Q","","수영장 이용 가능한가요?","","","","","","",""
"점원","4월엔 수영장을 운영하지 않아요","G","숙박","펜션캠핑장","0","10","편의시설문의","","A","","","","","4월엔 수영장을 운영하지 않아요","4월","","4월/월",""
"고객","캠핑장이 평일에도 하나요?","G","숙박","펜션캠핑장","1","1","편의시설이용시간문의","","Q","","캠핑장이 평일에도 하나요?","","","","평일","","평일/일자",""
"점원","현재는 금요일, 토요일, 일요일에만 운영하고 있어요","G","숙박","펜션캠핑장","0","2","편의시설이용시간문의","","A","","","","","현재는 금요일, 토요일, 일요일에만 운영하고 있어요","금요일,토요일,일요일","","",""
"고객","텐트나 캠핑 도구들 대여도 가능한가요?","G","숙박","펜션캠핑장","1","3","부대시설이용문의","","Q","","텐트나 캠핑 도구들 대여도 가능한가요?","","","","","","",""
"점원","텐트는 대여 가능하고 캠핑 도구들은 특정 품목들만 구비하고 있어요","G","숙박","펜션캠핑장","0","4","부대시설이용문의","","A","","","","","텐트는 대여 가능하고 캠핑 도구들은 특정 품목들만 구비하고 있어요","","","",""
"고객","텐트를 대여해서 사용하려면 어떻게 해야 하나요?","G","숙박","펜션캠핑장","1","5","부대시설이용문의","","Q","","텐트를 대여해서 사용하려면 어떻게 해야 하나요?","","","","","","",""
"점원","캠핑장 예약 시 텐트가 필요하다고 말씀해주시면 돼요","G","숙박","펜션캠핑장","0","6","부대시설이용문의","","A","","","","","캠핑장 예약 시 텐트가 필요하다고 말씀해주시면 돼요","","","",""
"고객","대여 가능한 캠핑 도구의 목록을 알 수 있을까요?","G","숙박","펜션캠핑장","1","7","부대시설이용문의","","Q","","대여 가능한 캠핑 도구의 목록을 알 수 있을까요?","","","","","","",""
"점원","캠핑장 홈페이지에서 확인 가능하세요","G","숙박","펜션캠핑장","0","8","부대시설이용문의","","A","","","","","캠핑장 홈페이지에서 확인 가능하세요","","","",""
"고객","사이트에서도 예약을 진행할 수 있나요?","G","숙박","펜션캠핑장","1","9","예약문의","","Q","","사이트에서도 예약을 진행할 수 있나요?","","","","","","",""
"점원","네, 온라인으로도 예약하실 수 있어요","G","숙박","펜션캠핑장","0","10","예약문의","","A","","","","","네, 온라인으로도 예약하실 수 있어요","","","",""
"고객","오늘 4시에 펜션 체크인하기로 한 #이름#인데, 확인 좀 해주실래요?","G","숙박","펜션캠핑장","1","1","예약확인문의","","Q","","오늘 4시에 펜션 체크인하기로 한 #이름#인데, 확인 좀 해주실래요?","","","","4시,펜션","","4시/시간,펜션/숙박처 종류",""
"점원","체크인 시간보다 일찍 오셨네요?","G","숙박","펜션캠핑장","0","2","예약확인문의","추가사항문의","Q","","","체크인 시간보다 일찍 오셨네요?","","","","","",""
"고객","네, 혹시 체크인 시간이 아니긴 하지만 짐을 맡겨 놓을 수 있을까요?","G","숙박","펜션캠핑장","1","3","예약확인문의","추가사항문의","A","","","","네, 혹시 체크인 시간이 아니긴 하지만 짐을 맡겨 놓을 수 있을까요?","","","","",""
"점원","네, 가능해요","G","숙박","펜션캠핑장","0","4","예약확인문의","","A","","","","","네, 가능해요","","","",""
"고객","체크인은 몇 시부터 가능할까요?","G","숙박","펜션캠핑장","1","5","체크인시간문의","","Q","","체크인은 몇 시부터 가능할까요?","","","","몇 시","","몇 시/시간",""
"점원","빨라야 3시부터 가능해요","G","숙박","펜션캠핑장","0","6","체크인시간문의","","A","","","","","빨라야 3시부터 가능해요","3시","","3시/시간",""
"고객","체크아웃은 몇 시까지죠?","G","숙박","펜션캠핑장","1","7","체크아웃시간문의","","Q","","체크아웃은 몇 시까지죠?","","","","몇 시","","몇 시/시간",""
"점원","체크아웃은 12시까지에요","G","숙박","펜션캠핑장","0","8","체크아웃시간문의","","A","","","","","체크아웃은 12시까지에요","12시","","12시/시간",""
"고객","저희 왔는데요","G","숙박","펜션캠핑장","1","1","예약확인문의","","Q","","저희 왔는데요","","","","","","",""
"점원","성함이 어떻게 되세요?","G","숙박","펜션캠핑장","0","2","예약확인문의","고객확인(이름)","Q","","","성함이 어떻게 되세요?","","","","","",""
"고객","#이름#이요","G","숙박","펜션캠핑장","1","3","예약확인문의","고객확인(이름)","A","","","","#이름#이요","","","","",""
"점원","4명 예약 맞으시죠?","G","숙박","펜션캠핑장","0","4","예약확인문의","고객확인(예약내용)","Q","","","4명 예약 맞으시죠?","","","4명","4명/네 명","네 명/사람 수",""
"고객","네","G","숙박","펜션캠핑장","1","5","예약확인문의","고객확인(예약내용)","A","","","","네","","","","",""
"점원","이쪽으로 안내해 드릴게요","G","숙박","펜션캠핑장","0","6","예약확인문의","","A","1","","","","이쪽으로 안내해 드릴게요","","","",""
"고객","바비큐는 몇 시부터 되나요?","G","숙박","펜션캠핑장","1","7","부대시설이용문의","","Q","","바비큐는 몇 시부터 되나요?","","","","바비큐","","바비큐/구이음식 종류",""
"점원","5시부터요","G","숙박","펜션캠핑장","0","8","부대시설이용문의","","A","","","","","5시부터요","5시","","5시/시간",""
"고객","펜션 주인분 맞으신가요?","G","숙박","펜션캠핑장","1","1","예약확인문의","","Q","","펜션 주인분 맞으신가요?","","","","펜션","","펜션/숙박처 종류",""
"점원","네, 방금 전화 주신 분 맞으시죠?","G","숙박","펜션캠핑장","0","2","예약확인문의","고객확인(예약내용)","Q","","","네, 방금 전화 주신 분 맞으시죠?","","","","","",""
"고객","네, 오늘 1박 2일 예약했는데요","G","숙박","펜션캠핑장","1","3","예약확인문의","고객확인(예약내용)","A","","","","네, 오늘 1박 2일 예약했는데요","","1박2일","","1박2일/기간",""
"점원","네, #이름# 씨 맞으시죠?","G","숙박","펜션캠핑장","0","4","예약확인문의","고객확인(이름)","Q","","","네, #이름# 씨 맞으시죠?","","","","","",""
"고객","네, 맞습니다","G","숙박","펜션캠핑장","1","5","예약확인문의","고객확인(이름)","A","","","","네, 맞습니다","","","","",""
"점원","방 안내해 드릴게요","G","숙박","펜션캠핑장","0","6","예약확인문의","","A","1","","","","방 안내해 드릴게요","","","",""
"고객","제가 예약한 방이 이 방인가요?","G","숙박","펜션캠핑장","1","7","시설(방구조)문의","","Q","","제가 예약한 방이 이 방인가요?","","","","","","",""
"점원","네, 내일 퇴실하실 때 쓰레기는 따로 모아서 문 앞에 놔주세요","G","숙박","펜션캠핑장","0","8","시설(방구조)문의","","A","","","","","네, 내일 퇴실하실 때 쓰레기는 따로 모아서 문 앞에 놔주세요","","","",""
"고객","이번 주말 예약 가능한가요?","G","숙박","펜션캠핑장","1","1","예약문의","","Q","","이번 주말 예약 가능한가요?","","","","주말","","주말/시간",""
"점원","이번 주말은 일요일만 가능해요","G","숙박","펜션캠핑장","0","2","예약문의","","A","","","","","이번 주말은 일요일만 가능해요","주말,일요일","","주말/시간,일요일/일자",""
"고객","다음 주말은 예약 가능할까요?","G","숙박","펜션캠핑장","1","3","예약문의","","Q","","다음 주말은 예약 가능할까요?","","","","주말","","주말/시간",""
"점원","다음 주말은 토요일 일요일 가능해요","G","숙박","펜션캠핑장","0","4","예약문의","","A","","","","","다음 주말은 토요일 일요일 가능해요","","","",""
"고객","풀장이 있나요?","G","숙박","펜션캠핑장","1","5","편의시설문의","","Q","","풀장이 있나요?","","","","주말,토요일,일요일","","주말/시간,토요일/일자,일요일/일자",""
"점원","공동 풀장은 있어요","G","숙박","펜션캠핑장","0","6","편의시설문의","","A","","","","","공동 풀장은 있어요","","","",""
"고객","풀장은 어린이도 사용 가능한가요?","G","숙박","펜션캠핑장","1","7","편의시설문의","","Q","","풀장은 어린이도 사용 가능한가요?","","","","","","",""
"점원","네, 사용 가능해요","G","숙박","펜션캠핑장","0","8","편의시설문의","","A","","","","","네, 사용 가능해요","","","",""
"고객","바비큐 파티를 위해 그릴을 사용하려는데 이용비가 있나요?","G","숙박","펜션캠핑장","1","9","부대시설이용요금문의","","Q","","바비큐 파티를 위해 그릴을 사용하려는데 이용비가 있나요?","","","","바비큐,그릴","","바비큐/궁음식 종류,그릴/불판종류",""
"점원","그릴 이용비는 숯 포함하여 2만 원이에요","G","숙박","펜션캠핑장","0","10","부대시설이용요금문의","","A","","","","","그릴 이용비는 숯 포함하여 2만 원이에요","2만 원","","2만 원/금액",""
"고객","바비큐 이용 가능한가요?","G","숙박","펜션캠핑장","1","1","부대시설이용문의","","Q","","바비큐 이용 가능한가요?","","","","바비큐","","바비큐/구이음식 종류",""
"점원","1인당 2만 원입니다","G","숙박","펜션캠핑장","0","2","부대시설이용문의","","A","","","","","1인당 2만 원입니다","2만 원","","2만 원/금액",""
"고객","바비큐 예약할게요","G","숙박","펜션캠핑장","1","3","부대시설이용문의","","Q","","바비큐 예약할게요","","","","바비큐","","바비큐/구이음식 종류",""
"점원","몇 시에 준비해드릴까요?","G","숙박","펜션캠핑장","0","4","부대시설이용문의","희망시간확인","Q","","","몇 시에 준비해드릴까요?","","","몇 시","","몇 시/시간",""
"고객","저녁 7시요","G","숙박","펜션캠핑장","1","5","부대시설이용문의","희망시간확인","A","","","","저녁 7시요","","저녁,7시","7시/일곱 시","저녁/시간,일곱 시/시간",""
"점원","네 그때 방으로 갖다 드릴게요","G","숙박","펜션캠핑장","0","6","부대시설이용문의","","A","","","","","네 그때 방으로 갖다 드릴게요","","","",""
"고객","캠핑장에서 바비큐 구워 먹어도 되나요?","G","숙박","펜션캠핑장","1","1","부대시설이용문의","","Q","","캠핑장에서 바비큐 구워 먹어도 되나요?","","","","바비큐","","바비큐/구이음식 종류",""
"점원","네, 가능해요","G","숙박","펜션캠핑장","0","2","부대시설이용문의","","A","","","","","네, 가능해요","","","",""
"고객","바비큐는 직접 구워주시는 건가요?","G","숙박","펜션캠핑장","1","3","부대시설이용문의","","Q","","바비큐는 직접 구워주시는 건가요?","","","","바비큐","","바비큐/구이음식 종류",""
"점원","정해진 시간에 바비큐 파티가 열립니다","G","숙박","펜션캠핑장","0","4","부대시설이용문의","","A","","","","","정해진 시간에 바비큐 파티가 열립니다","바비큐","","바비큐/구이음식 종류",""
"고객","언제인가요?","G","숙박","펜션캠핑장","1","5","부대시설이용문의","","Q","","언제인가요?","","","","","","",""
"점원","저녁 아홉시부터 진행하고 있어요","G","숙박","펜션캠핑장","0","6","부대시설이용문의","","A","","","","","저녁 아홉시부터 진행하고 있어요","저녁,아홉 시","","저녁/시간,아홉 시/시간",""
